PRODUCT_ID,TIME_ID,STORE_ID,EMPLOYEE_ID,SALES_TYPE_ID,PRICE,QUANTITY
634,40,4,10,1,63.34,64.00
815,247,25,62,4,81.44,82.00
266,1444,145,361,22,26.57,27.00
848,1022,103,256,16,84.77,85.00
616,1654,166,414,25,61.55,62.00
592,1898,190,475,29,59.11,60.00
323,1032,104,258,16,32.29,33.00
272,1568,157,392,24,27.16,28.00
139,316,32,79,5,13.89,14.00
474,1288,129,322,20,47.32,48.00
913,1503,151,376,23,91.26,92.00
771,608,61,152,10,77.08,78.00
472,1956,196,489,30,47.18,48.00
922,1651,166,413,25,92.14,93.00
537,804,81,201,13,53.68,54.00
504,979,98,245,15,50.35,51.00
668,1688,169,422,26,66.73,67.00
124,1272,128,318,20,12.39,13.00
8,1842,185,461,28,0.79,1.00
671,1367,137,342,21,67.06,68.00
336,151,16,38,3,33.52,34.00
96,26,3,7,1,9.59,10.00
554,1924,193,481,29,55.40,56.00
738,1775,178,444,27,73.78,74.00
320,1430,143,358,22,31.92,32.00
989,331,34,83,5,98.84,99.00
339,921,93,231,14,33.88,34.00
303,1123,113,281,17,30.22,31.00
796,646,65,162,10,79.58,80.00
356,1162,117,291,18,35.54,36.00
206,1483,149,371,23,20.58,21.00
716,1277,128,320,20,71.51,72.00
105,1887,189,472,29,10.48,11.00
566,423,43,106,7,56.57,57.00
850,286,29,72,5,84.99,85.00
805,1028,103,257,16,80.49,81.00
24,448,45,112,7,2.33,3.00
559,1603,161,401,25,55.88,56.00
699,201,21,51,4,69.83,70.00
920,793,80,199,12,91.98,92.00
404,1074,108,269,17,40.31,41.00
197,365,37,92,6,19.63,20.00
61,1559,156,390,24,6.06,7.00
798,467,47,117,7,79.74,80.00
760,1950,195,488,30,75.93,76.00
874,1872,188,468,29,87.40,88.00
738,1221,123,306,19,73.72,74.00
689,406,41,102,7,68.86,69.00
332,1442,145,361,22,33.16,34.00
122,1677,168,420,26,12.14,13.00
102,418,42,105,7,10.11,11.00
87,1848,185,462,28,8.66,9.00
266,932,94,233,14,26.53,27.00
323,874,88,219,14,32.25,33.00
983,743,75,186,12,98.27,99.00
116,225,23,57,4,11.55,12.00
569,1285,129,322,20,56.89,57.00
140,456,46,114,7,13.95,14.00
343,500,50,125,8,34.23,35.00
795,1870,187,468,29,79.45,80.00
999,429,43,108,7,99.84,100.00
133,1472,148,368,23,13.25,14.00
915,1039,104,260,16,91.48,92.00
680,1932,194,483,29,67.93,68.00
854,3,1,1,1,85.39,86.00
280,703,71,176,11,27.94,28.00
103,899,90,225,14,10.30,11.00
729,1460,146,365,22,72.88,73.00
490,134,14,34,2,48.99,49.00
404,596,60,149,9,40.37,41.00
538,272,28,68,5,53.78,54.00
284,1848,185,462,28,28.32,29.00
699,1100,110,275,17,69.84,70.00
605,453,46,114,7,60.48,61.00
610,1335,134,334,21,60.95,61.00
12,1495,150,374,23,1.12,2.00
401,1556,156,389,24,40.02,41.00
622,22,3,6,1,62.17,63.00
759,453,46,114,7,75.87,76.00
230,1073,108,269,17,22.96,23.00
597,253,26,64,4,59.67,60.00
246,1002,101,251,16,24.60,25.00
807,1704,171,426,26,80.63,81.00
208,990,99,248,15,20.74,21.00
51,227,23,57,4,5.09,6.00
710,1966,197,492,30,70.94,71.00
872,203,21,51,4,87.18,88.00
994,1905,191,477,29,99.32,100.00
557,139,14,35,3,55.65,56.00
664,401,41,101,7,66.34,67.00
616,1020,102,255,16,61.59,62.00
382,1008,101,252,16,38.11,39.00
942,1602,161,401,25,94.20,95.00
599,63,7,16,1,59.88,60.00
542,1558,156,390,24,54.11,55.00
956,1372,138,343,21,95.51,96.00
111,972,98,243,15,11.04,12.00
44,773,78,194,12,4.31,5.00
426,1437,144,360,22,42.57,43.00
365,258,26,65,4,36.48,37.00
614,1409,141,353,22,61.36,62.00
401,1216,122,304,19,40.01,41.00
457,847,85,212,13,45.64,46.00
854,486,49,122,8,85.39,86.00
400,1787,179,447,27,39.96,40.00
948,1628,163,407,25,94.77,95.00
910,1698,170,425,26,90.99,91.00
393,145,15,37,3,39.26,40.00
330,787,79,197,12,32.92,33.00
76,755,76,189,12,7.59,8.00
751,1642,165,411,25,75.07,76.00
492,953,96,239,15,49.20,50.00
347,579,58,145,9,34.66,35.00
744,1644,165,411,25,74.37,75.00
321,1833,184,459,28,32.08,33.00
998,1539,154,385,24,99.72,100.00
198,95,10,24,2,19.74,20.00
377,1184,119,296,18,37.61,38.00
438,1208,121,302,19,43.77,44.00
11,403,41,101,7,1.09,2.00
640,1595,160,399,24,63.93,64.00
317,1545,155,387,24,31.61,32.00
217,56,6,14,1,21.70,22.00
893,1093,110,274,17,89.26,90.00
464,1284,129,321,20,46.37,47.00
858,1920,192,480,29,85.74,86.00
766,1032,104,258,16,76.59,77.00
141,1834,184,459,28,14.07,15.00
536,358,36,90,6,53.52,54.00
359,49,5,13,1,35.83,36.00
251,92,10,23,2,25.01,26.00
107,1788,179,447,27,10.62,11.00
708,434,44,109,7,70.80,71.00
792,943,95,236,15,79.18,80.00
221,235,24,59,4,22.03,23.00
321,1057,106,265,16,32.02,33.00
91,1192,120,298,18,9.10,10.00
937,1755,176,439,27,93.68,94.00
460,837,84,210,13,45.99,46.00
702,1225,123,307,19,70.19,71.00
143,1197,120,300,18,14.28,15.00
220,1908,191,477,29,21.95,22.00
966,1028,103,257,16,96.52,97.00
310,473,48,119,8,30.95,31.00
781,1094,110,274,17,78.06,79.00
935,1674,168,419,26,93.49,94.00
857,1713,172,429,26,85.70,86.00
395,1230,123,308,19,39.43,40.00
952,723,73,181,11,95.13,96.00
674,406,41,102,7,67.36,68.00
510,1235,124,309,19,50.99,51.00
859,1786,179,447,27,85.84,86.00
1000,683,69,171,11,99.99,100.00
655,1376,138,344,21,65.43,66.00
725,1039,104,260,16,72.45,73.00
968,321,33,81,5,96.77,97.00
813,1984,199,496,30,81.28,82.00
348,1200,120,300,18,34.71,35.00
391,1147,115,287,18,39.04,40.00
977,1043,105,261,16,97.69,98.00
498,960,96,240,15,49.76,50.00
758,830,83,208,13,75.76,76.00
135,270,27,68,5,13.46,14.00
590,989,99,248,15,58.97,59.00
24,1811,182,453,28,2.37,3.00
952,879,88,220,14,95.18,96.00
529,18,2,5,1,52.88,53.00
477,764,77,191,12,47.61,48.00
410,342,35,86,6,40.95,41.00
790,392,40,98,6,78.92,79.00
490,228,23,57,4,48.96,49.00
420,1120,112,280,17,41.95,42.00
762,100,10,25,2,76.11,77.00
506,405,41,102,7,50.53,51.00
647,156,16,39,3,64.68,65.00
202,213,22,54,4,20.14,21.00
22,875,88,219,14,2.11,3.00
900,364,37,91,6,89.91,90.00
130,1026,103,257,16,12.99,13.00
773,159,16,40,3,77.30,78.00
762,1224,123,306,19,76.18,77.00
25,1668,167,417,26,2.48,3.00
527,982,99,246,15,52.68,53.00
529,799,80,200,12,52.88,53.00
982,1901,191,476,29,98.15,99.00
256,458,46,115,7,25.59,26.00
657,176,18,44,3,65.65,66.00
414,544,55,136,9,41.40,42.00
475,927,93,232,14,47.48,48.00
477,793,80,199,12,47.68,48.00
878,526,53,132,8,87.71,88.00
791,1883,189,471,29,79.09,80.00
307,187,19,47,3,30.67,31.00
178,1656,166,414,25,17.75,18.00
687,1247,125,312,19,68.70,69.00
444,1277,128,320,20,44.36,45.00
927,989,99,248,15,92.61,93.00
714,1187,119,297,18,71.39,72.00
68,815,82,204,13,6.77,7.00
595,463,47,116,7,59.46,60.00
78,925,93,232,14,7.72,8.00
764,84,9,21,2,76.40,77.00
51,1166,117,292,18,5.06,6.00
633,1483,149,371,23,63.23,64.00
806,434,44,109,7,80.60,81.00
92,160,16,40,3,9.15,10.00
802,1760,176,440,27,80.11,81.00
216,1534,154,384,24,21.53,22.00
271,359,36,90,6,27.10,28.00
982,928,93,232,14,98.11,99.00
368,1300,130,325,20,36.75,37.00
180,1028,103,257,16,17.96,18.00
273,423,43,106,7,27.30,28.00
463,323,33,81,5,46.22,47.00
237,1386,139,347,21,23.63,24.00
712,1280,128,320,20,71.15,72.00
239,1006,101,252,16,23.83,24.00
848,1784,179,446,27,84.73,85.00
331,1575,158,394,24,33.09,34.00
329,1094,110,274,17,32.85,33.00
170,1478,148,370,23,16.94,17.00
681,799,80,200,12,68.02,69.00
953,457,46,115,7,95.25,96.00
9,1883,189,471,29,0.89,1.00
782,537,54,135,9,78.17,79.00
666,71,8,18,2,66.53,67.00
465,1832,184,458,28,46.41,47.00
858,509,51,128,8,85.73,86.00
426,104,11,26,2,42.57,43.00
823,606,61,152,10,82.30,83.00
838,1313,132,329,20,83.73,84.00
331,1232,124,308,19,33.10,34.00
797,397,40,100,6,79.69,80.00
663,1388,139,347,21,66.26,67.00
796,1587,159,397,24,79.56,80.00
913,1793,180,449,27,91.23,92.00
84,448,45,112,7,8.39,9.00
892,1967,197,492,30,89.12,90.00
231,151,16,38,3,23.01,24.00
602,1122,113,281,17,60.18,61.00
493,722,73,181,11,49.27,50.00
75,726,73,182,11,7.41,8.00
480,1719,172,430,26,47.98,48.00
833,369,37,93,6,83.27,84.00
337,142,15,36,3,33.61,34.00
363,1498,150,375,23,36.25,37.00
521,1163,117,291,18,52.03,53.00
582,877,88,220,14,58.15,59.00
175,567,57,142,9,17.44,18.00
85,75,8,19,2,8.45,9.00
837,1182,119,296,18,83.61,84.00
328,853,86,214,13,32.74,33.00
784,1472,148,368,23,78.39,79.00
690,94,10,24,2,68.99,69.00
598,1650,165,413,25,59.78,60.00
497,1360,136,340,21,49.66,50.00
840,934,94,234,15,83.98,84.00
851,1172,118,293,18,85.05,86.00
602,1215,122,304,19,60.20,61.00
575,805,81,202,13,57.42,58.00
425,1180,118,295,18,42.43,43.00
870,368,37,92,6,86.92,87.00
652,993,100,249,15,65.15,66.00
357,751,76,188,12,35.68,36.00
287,1365,137,342,21,28.61,29.00
76,1758,176,440,27,7.58,8.00
173,1550,155,388,24,17.24,18.00
224,35,4,9,1,22.35,23.00
139,380,38,95,6,13.83,14.00
652,824,83,206,13,65.19,66.00
914,1525,153,382,23,91.34,92.00
848,1129,113,283,17,84.79,85.00
305,593,60,149,9,30.42,31.00
112,1965,197,492,30,11.13,12.00
997,1430,143,358,22,99.61,100.00
257,1715,172,429,26,25.67,26.00
216,1238,124,310,19,21.57,22.00
964,543,55,136,9,96.32,97.00
595,1218,122,305,19,59.48,60.00
662,667,67,167,10,66.14,67.00
935,143,15,36,3,93.45,94.00
648,771,78,193,12,64.77,65.00
128,820,82,205,13,12.77,13.00
822,1399,140,350,21,82.20,83.00
110,457,46,115,7,10.95,11.00
574,1684,169,421,26,57.37,58.00
604,918,92,230,14,60.34,61.00
94,734,74,184,12,9.36,10.00
153,1944,195,486,30,15.30,16.00
873,574,58,144,9,87.25,88.00
426,114,12,29,2,42.57,43.00
451,26,3,7,1,45.07,46.00
619,453,46,114,7,61.81,62.00
274,678,68,170,11,27.32,28.00
94,1295,130,324,20,9.36,10.00
512,1975,198,494,30,51.18,52.00
676,1128,113,282,17,67.58,68.00
554,781,79,196,12,55.34,56.00
211,1625,163,407,25,21.07,22.00
799,1369,137,343,21,79.83,80.00
921,1415,142,354,22,92.07,93.00
700,100,10,25,2,69.94,70.00
329,1184,119,296,18,32.87,33.00
425,640,64,160,10,42.45,43.00
758,1143,115,286,18,75.73,76.00
116,1352,136,338,21,11.56,12.00
61,866,87,217,13,6.05,7.00
309,264,27,66,4,30.88,31.00
477,1186,119,297,18,47.66,48.00
59,721,73,181,11,5.86,6.00
351,362,37,91,6,35.08,36.00
140,1495,150,374,23,13.95,14.00
810,1696,170,424,26,80.93,81.00
758,748,75,187,12,75.76,76.00
862,1468,147,367,23,86.15,87.00
303,1618,162,405,25,30.27,31.00
780,143,15,36,3,77.96,78.00
584,240,24,60,4,58.32,59.00
212,696,70,174,11,21.20,22.00
267,1952,196,488,30,26.64,27.00
220,695,70,174,11,21.99,22.00
250,741,75,186,12,24.92,25.00
242,8,1,2,1,24.12,25.00
408,1794,180,449,27,40.80,41.00
441,240,24,60,4,44.10,45.00
991,1608,161,402,25,99.04,100.00
93,1116,112,279,17,9.29,10.00
903,1505,151,377,23,90.27,91.00
288,815,82,204,13,28.73,29.00
943,1232,124,308,19,94.23,95.00
135,1178,118,295,18,13.41,14.00
334,1322,133,331,20,33.35,34.00
457,1247,125,312,19,45.64,46.00
730,643,65,161,10,72.96,73.00
120,937,94,235,15,11.93,12.00
822,580,58,145,9,82.17,83.00
14,1866,187,467,28,1.37,2.00
567,1267,127,317,19,56.61,57.00
694,345,35,87,6,69.37,70.00
363,30,3,8,1,36.28,37.00
673,505,51,127,8,67.25,68.00
764,15,2,4,1,76.36,77.00
941,543,55,136,9,94.08,95.00
994,712,72,178,11,99.40,100.00
308,1562,157,391,24,30.80,31.00
10,1261,127,316,19,0.95,1.00
156,90,9,23,2,15.57,16.00
269,748,75,187,12,26.90,27.00
143,484,49,121,8,14.26,15.00
45,635,64,159,10,4.44,5.00
766,960,96,240,15,76.59,77.00
467,36,4,9,1,46.61,47.00
539,1271,128,318,20,53.84,54.00
768,884,89,221,14,76.80,77.00
517,605,61,152,10,51.64,52.00
690,1010,101,253,16,68.93,69.00
406,658,66,165,10,40.53,41.00
171,605,61,152,10,17.02,18.00
751,851,86,213,13,75.06,76.00
286,1070,107,268,17,28.53,29.00
715,1361,137,341,21,71.42,72.00
131,273,28,69,5,13.04,14.00
40,126,13,32,2,3.92,4.00
109,82,9,21,2,10.84,11.00
615,825,83,207,13,61.46,62.00
738,917,92,230,14,73.79,74.00
267,1652,166,413,25,26.70,27.00
822,1559,156,390,24,82.19,83.00
835,659,66,165,10,83.42,84.00
662,18,2,5,1,66.20,67.00
867,533,54,134,8,86.65,87.00
195,1917,192,480,29,19.50,20.00
174,1706,171,427,26,17.37,18.00
435,645,65,162,10,43.44,44.00
990,1401,141,351,22,98.95,99.00
729,1260,126,315,19,72.85,73.00
496,1449,145,363,22,49.54,50.00
774,196,20,49,3,77.37,78.00
675,673,68,169,11,67.47,68.00
798,1496,150,374,23,79.76,80.00
288,1940,194,485,30,28.78,29.00
176,49,5,13,1,17.58,18.00
571,1060,106,265,16,57.07,58.00
775,1380,138,345,21,77.45,78.00
154,335,34,84,6,15.34,16.00
474,84,9,21,2,47.34,48.00
810,1533,154,384,23,80.92,81.00
830,505,51,127,8,82.93,83.00
5,1977,198,495,30,0.46,1.00
467,537,54,135,9,46.63,47.00
31,1662,167,416,25,3.09,4.00
641,1046,105,262,16,64.10,65.00
429,1515,152,379,23,42.87,43.00
389,1987,199,497,30,38.83,39.00
373,701,71,176,11,37.28,38.00
547,1615,162,404,25,54.66,55.00
403,1347,135,337,21,40.22,41.00
536,1730,173,433,26,53.53,54.00
116,1952,196,488,30,11.58,12.00
749,568,57,142,9,74.83,75.00
240,1793,180,449,27,23.93,24.00
146,51,6,13,1,14.51,15.00
991,1577,158,395,24,99.03,100.00
933,371,38,93,6,93.24,94.00
224,126,13,32,2,22.33,23.00
328,477,48,120,8,32.75,33.00
274,521,53,131,8,27.34,28.00
217,1578,158,395,24,21.63,22.00
167,1504,151,376,23,16.62,17.00
504,1849,185,463,28,50.31,51.00
574,302,31,76,5,57.35,58.00
155,71,8,18,2,15.45,16.00
789,492,50,123,8,78.88,79.00
720,1313,132,329,20,71.95,72.00
420,475,48,119,8,41.94,42.00
407,964,97,241,15,40.62,41.00
402,319,32,80,5,40.14,41.00
878,688,69,172,11,87.74,88.00
16,1722,173,431,26,1.56,2.00
202,613,62,154,10,20.19,21.00
981,1459,146,365,22,98.09,99.00
377,961,97,241,15,37.67,38.00
782,1816,182,454,28,78.15,79.00
38,397,40,100,6,3.78,4.00
437,924,93,231,14,43.68,44.00
32,1638,164,410,25,3.12,4.00
270,208,21,52,4,26.93,27.00
453,1546,155,387,24,45.22,46.00
558,1459,146,365,22,55.73,56.00
537,879,88,220,14,53.63,54.00
595,1523,153,381,23,59.42,60.00
188,119,12,30,2,18.80,19.00
585,234,24,59,4,58.47,59.00
631,876,88,219,14,63.04,64.00
779,1208,121,302,19,77.86,78.00
566,147,15,37,3,56.60,57.00
407,621,63,156,10,40.62,41.00
143,574,58,144,9,14.28,15.00
541,1563,157,391,24,54.04,55.00
996,1690,169,423,26,99.60,100.00
572,185,19,47,3,57.19,58.00
684,1947,195,487,30,68.36,69.00
219,1526,153,382,23,21.90,22.00
67,59,6,15,1,6.70,7.00
858,1856,186,464,28,85.75,86.00
443,304,31,76,5,44.30,45.00
895,836,84,209,13,89.44,90.00
371,1668,167,417,26,37.03,38.00
972,447,45,112,7,97.11,98.00
346,480,48,120,8,34.55,35.00
904,1118,112,280,17,90.34,91.00
848,449,45,113,7,84.74,85.00
155,1259,126,315,19,15.42,16.00
218,867,87,217,14,21.71,22.00
884,1875,188,469,29,88.38,89.00
167,1968,197,492,30,16.65,17.00
829,796,80,199,12,82.85,83.00
876,1595,160,399,24,87.52,88.00
923,266,27,67,4,92.24,93.00
312,450,45,113,7,31.15,32.00
745,1502,151,376,23,74.46,75.00
349,1507,151,377,23,34.81,35.00
280,1586,159,397,24,27.97,28.00
18,72,8,18,2,1.78,2.00
546,787,79,197,12,54.57,55.00
294,1874,188,469,29,29.33,30.00
156,218,22,55,4,15.58,16.00
785,1710,171,428,26,78.49,79.00
359,1747,175,437,27,35.90,36.00
769,196,20,49,3,76.86,77.00
745,966,97,242,15,74.45,75.00
756,1012,102,253,16,75.56,76.00
694,694,70,174,11,69.38,70.00
662,265,27,67,4,66.14,67.00
661,1390,139,348,21,66.08,67.00
811,1742,175,436,27,81.09,82.00
96,1627,163,407,25,9.60,10.00
301,1388,139,347,21,30.04,31.00
803,950,95,238,15,80.30,81.00
727,1418,142,355,22,72.69,73.00
661,716,72,179,11,66.02,67.00
413,1436,144,359,22,41.25,42.00
557,866,87,217,13,55.67,56.00
274,156,16,39,3,27.31,28.00
826,1890,189,473,29,82.52,83.00
699,450,45,113,7,69.84,70.00
251,1054,106,264,16,25.06,26.00
472,304,31,76,5,47.18,48.00
179,443,45,111,7,17.88,18.00
165,429,43,108,7,16.49,17.00
637,442,45,111,7,63.69,64.00
646,359,36,90,6,64.57,65.00
367,1,1,1,1,36.62,37.00
497,309,31,78,5,49.67,50.00
768,66,7,17,1,76.74,77.00
963,300,30,75,5,96.22,97.00
917,1714,172,429,26,91.68,92.00
328,485,49,122,8,32.73,33.00
754,1762,177,441,27,75.36,76.00
478,893,90,224,14,47.73,48.00
979,1374,138,344,21,97.88,98.00
344,78,8,20,2,34.31,35.00
141,1557,156,390,24,14.02,15.00
11,1795,180,449,27,1.01,2.00
475,873,88,219,14,47.45,48.00
442,1714,172,429,26,44.11,45.00
581,363,37,91,6,58.03,59.00
695,1688,169,422,26,69.48,70.00
944,584,59,146,9,94.39,95.00
167,553,56,139,9,16.67,17.00
493,1029,103,258,16,49.29,50.00
203,533,54,134,8,20.26,21.00
966,1159,116,290,18,96.56,97.00
703,1457,146,365,22,70.24,71.00
867,1363,137,341,21,86.62,87.00
859,129,13,33,2,85.89,86.00
516,966,97,242,15,51.54,52.00
306,905,91,227,14,30.59,31.00
652,1814,182,454,28,65.11,66.00
67,1800,180,450,27,6.67,7.00
831,1753,176,439,27,83.09,84.00
244,1074,108,269,17,24.36,25.00
425,1688,169,422,26,42.49,43.00
535,1634,164,409,25,53.42,54.00
958,431,44,108,7,95.77,96.00
411,1298,130,325,20,41.09,42.00
549,730,73,183,11,54.81,55.00
589,870,87,218,14,58.82,59.00
474,1871,188,468,29,47.31,48.00
351,1785,179,447,27,35.01,36.00
797,1651,166,413,25,79.70,80.00
656,1471,148,368,23,65.51,66.00
686,1560,156,390,24,68.58,69.00
290,807,81,202,13,28.92,29.00
103,7,1,2,1,10.30,11.00
402,1479,148,370,23,40.18,41.00
699,534,54,134,9,69.85,70.00
195,777,78,195,12,19.46,20.00
136,1094,110,274,17,13.52,14.00
796,1763,177,441,27,79.60,80.00
780,760,76,190,12,78.00,78.00
402,930,93,233,14,40.18,41.00
879,573,58,144,9,87.85,88.00
17,839,84,210,13,1.64,2.00
288,1414,142,354,22,28.79,29.00
240,241,25,61,4,23.94,24.00
564,871,88,218,14,56.34,57.00
527,1816,182,454,28,52.65,53.00
491,829,83,208,13,49.06,50.00
472,1977,198,495,30,47.15,48.00
345,12,2,3,1,34.43,35.00
577,101,11,26,2,57.70,58.00
16,523,53,131,8,1.52,2.00
147,1203,121,301,19,14.70,15.00
848,429,43,108,7,84.71,85.00
319,294,30,74,5,31.82,32.00
141,1779,178,445,27,14.09,15.00
585,1545,155,387,24,58.45,59.00
212,1635,164,409,25,21.17,22.00
449,993,100,249,15,44.81,45.00
80,1312,132,328,20,7.94,8.00
662,298,30,75,5,66.14,67.00
330,48,5,12,1,32.99,33.00
374,1413,142,354,22,37.37,38.00
374,1120,112,280,17,37.32,38.00
775,349,35,88,6,77.42,78.00
16,1854,186,464,28,1.59,2.00
797,791,80,198,12,79.70,80.00
849,1486,149,372,23,84.83,85.00
343,1850,185,463,28,34.29,35.00
181,1171,118,293,18,18.10,19.00
460,582,59,146,9,45.93,46.00
934,1621,163,406,25,93.32,94.00
854,96,10,24,2,85.34,86.00
251,775,78,194,12,25.05,26.00
990,750,75,188,12,98.97,99.00
364,353,36,89,6,36.36,37.00
754,1884,189,471,29,75.39,76.00
916,717,72,180,11,91.57,92.00
174,601,61,151,10,17.35,18.00
298,787,79,197,12,29.71,30.00
100,868,87,217,14,9.96,10.00
350,1577,158,395,24,34.99,35.00
550,668,67,167,11,54.99,55.00
716,95,10,24,2,71.57,72.00
142,1097,110,275,17,14.16,15.00
262,941,95,236,15,26.20,27.00
730,1787,179,447,27,72.99,73.00
150,294,30,74,5,14.99,15.00
764,168,17,42,3,76.39,77.00
916,587,59,147,9,91.52,92.00
26,1834,184,459,28,2.52,3.00
330,1533,154,384,23,32.92,33.00
262,969,97,243,15,26.18,27.00
224,323,33,81,5,22.32,23.00
991,1783,179,446,27,99.02,100.00
982,1612,162,403,25,98.13,99.00
727,1204,121,301,19,72.64,73.00
600,873,88,219,14,59.93,60.00
121,1424,143,356,22,12.04,13.00
616,575,58,144,9,61.57,62.00
377,541,55,136,9,37.63,38.00
661,525,53,132,8,66.05,67.00
480,1599,160,400,24,48.00,48.00
12,401,41,101,7,1.13,2.00
194,328,33,82,5,19.40,20.00
867,1675,168,419,26,86.62,87.00
656,1869,187,468,29,65.57,66.00
198,1394,140,349,21,19.73,20.00
29,583,59,146,9,2.89,3.00
499,1972,198,493,30,49.81,50.00
809,857,86,215,13,80.89,81.00
647,1356,136,339,21,64.69,65.00
932,326,33,82,5,93.20,94.00
289,1557,156,390,24,28.81,29.00
768,1962,197,491,30,76.71,77.00
473,1325,133,332,20,47.26,48.00
613,169,17,43,3,61.28,62.00
862,556,56,139,9,86.11,87.00
153,935,94,234,15,15.29,16.00
969,1940,194,485,30,96.90,97.00
33,1203,121,301,19,3.29,4.00
680,1832,184,458,28,67.91,68.00
567,1912,192,478,29,56.65,57.00
668,1892,190,473,29,66.80,67.00
111,172,18,43,3,11.09,12.00
965,707,71,177,11,96.47,97.00
599,293,30,74,5,59.85,60.00
212,154,16,39,3,21.20,22.00
874,1776,178,444,27,87.38,88.00
150,393,40,99,6,14.99,15.00
68,1049,105,263,16,6.71,7.00
104,1340,134,335,21,10.34,11.00
1000,969,97,243,15,99.95,100.00
282,419,42,105,7,28.19,29.00
612,1358,136,340,21,61.14,62.00
119,464,47,116,7,11.84,12.00
467,1537,154,385,24,46.68,47.00
96,543,55,136,9,9.54,10.00
795,923,93,231,14,79.42,80.00
783,1149,115,288,18,78.23,79.00
151,1605,161,402,25,15.07,16.00
771,82,9,21,2,77.09,78.00
131,1873,188,469,29,13.09,14.00
421,1687,169,422,26,42.08,43.00
392,1112,112,278,17,39.11,40.00
903,1912,192,478,29,90.30,91.00
511,72,8,18,2,51.05,52.00
715,1113,112,279,17,71.42,72.00
591,910,91,228,14,59.09,60.00
81,1469,147,368,23,8.06,9.00
350,1091,110,273,17,34.94,35.00
980,1889,189,473,29,97.97,98.00
934,772,78,193,12,93.31,94.00
364,1414,142,354,22,36.40,37.00
186,1360,136,340,21,18.53,19.00
940,245,25,62,4,93.91,94.00
11,1399,140,350,21,1.07,2.00
90,65,7,17,1,8.97,9.00
368,1694,170,424,26,36.71,37.00
534,1078,108,270,17,53.34,54.00
431,99,10,25,2,43.05,44.00
853,953,96,239,15,85.21,86.00
383,1312,132,328,20,38.22,39.00
487,1112,112,278,17,48.63,49.00
614,1225,123,307,19,61.39,62.00
210,664,67,166,10,20.92,21.00
871,1411,142,353,22,87.04,88.00
295,974,98,244,15,29.42,30.00
554,1637,164,410,25,55.35,56.00
864,1510,151,378,23,86.34,87.00
426,1072,108,268,17,42.59,43.00
139,1624,163,406,25,13.85,14.00
514,1390,139,348,21,51.38,52.00
233,942,95,236,15,23.29,24.00
197,668,67,167,11,19.64,20.00
898,1445,145,362,22,89.79,90.00
274,1893,190,474,29,27.36,28.00
443,857,86,215,13,44.25,45.00
820,1258,126,315,19,81.92,82.00
357,970,97,243,15,35.63,36.00
944,1023,103,256,16,94.33,95.00
358,1811,182,453,28,35.79,36.00
355,166,17,42,3,35.46,36.00
886,54,6,14,1,88.52,89.00
65,1679,168,420,26,6.43,7.00
745,80,8,20,2,74.44,75.00
233,1556,156,389,24,23.28,24.00
833,584,59,146,9,83.24,84.00
919,1474,148,369,23,91.84,92.00
670,926,93,232,14,66.93,67.00
412,945,95,237,15,41.13,42.00
209,1793,180,449,27,20.85,21.00
44,459,46,115,7,4.32,5.00
384,1297,130,325,20,38.35,39.00
103,1075,108,269,17,10.29,11.00
675,1815,182,454,28,67.45,68.00
866,1412,142,353,22,86.60,87.00
464,498,50,125,8,46.34,47.00
795,1008,101,252,16,79.42,80.00
473,1322,133,331,20,47.27,48.00
775,774,78,194,12,77.42,78.00
54,1997,200,500,30,5.32,6.00
609,1251,126,313,19,60.82,61.00
615,1937,194,485,30,61.49,62.00
288,1090,109,273,17,28.77,29.00
940,1200,120,300,18,93.95,94.00
26,1339,134,335,21,2.56,3.00
575,1847,185,462,28,57.46,58.00
693,308,31,77,5,69.24,70.00
238,1162,117,291,18,23.80,24.00
819,1301,131,326,20,81.87,82.00
100,961,97,241,15,9.95,10.00
705,366,37,92,6,70.42,71.00
731,541,55,136,9,73.06,74.00
608,1539,154,385,24,60.74,61.00
939,100,10,25,2,93.89,94.00
850,508,51,127,8,84.93,85.00
560,1671,168,418,26,55.98,56.00
588,567,57,142,9,58.73,59.00
548,901,91,226,14,54.76,55.00
218,243,25,61,4,21.77,22.00
751,1194,120,299,18,75.10,76.00
644,608,61,152,10,64.37,65.00
580,1061,107,266,16,57.95,58.00
80,801,81,201,13,7.94,8.00
619,1668,167,417,26,61.90,62.00
69,1084,109,271,17,6.88,7.00
856,1665,167,417,25,85.51,86.00
945,1092,110,273,17,94.49,95.00
937,587,59,147,9,93.64,94.00
498,1363,137,341,21,49.72,50.00
44,1762,177,441,27,4.31,5.00
793,1702,171,426,26,79.21,80.00
506,758,76,190,12,50.58,51.00
18,1498,150,375,23,1.72,2.00
309,1084,109,271,17,30.90,31.00
293,19,2,5,1,29.30,30.00
280,1598,160,400,24,27.91,28.00
266,1404,141,351,22,26.54,27.00
975,691,70,173,11,97.46,98.00
795,1803,181,451,28,79.44,80.00
978,1498,150,375,23,97.75,98.00
738,1034,104,259,16,73.71,74.00
942,1602,161,401,25,94.17,95.00
232,898,90,225,14,23.11,24.00
79,1236,124,309,19,7.86,8.00
81,87,9,22,2,8.06,9.00
197,563,57,141,9,19.67,20.00
336,986,99,247,15,33.56,34.00
54,470,47,118,8,5.38,6.00
75,1217,122,305,19,7.45,8.00
814,1160,116,290,18,81.31,82.00
